x,y,z
3.54412452,0,0
0,-3.54412452,0
0,3.54412452,0
1.29967795,1.29967795,0
-1.29967795,-1.29967795,0
-1.29967795,1.29967795,0
1.29967795,-1.29967795,0
3.09967413,3.09967413,0
-3.09967413,-3.09967413,0
-3.09967413,3.09967413,0
3.09967413,-3.09967413,0
0,0,1.87408634
0,0,-1.87408634
0,0,-4.4408012
0,0,4.4408012
-4.38338161,0,0
4.38338161,0,0
0,-4.38338161,0
0,4.38338161,0
1.8378831,0,0
-1.8378831,0,0
0,1.83788311,0
0,-1.83788311,0
2.50591208,2.50591208,0
-2.50591208,-2.50591208,0
-2.50591208,2.50591208,0
2.50591208,-2.50591208,0
4.31916663,4.31916664,0
-4.31916663,-4.31916664,0
-4.31916663,4.31916664,0
4.31916663,-4.31916664,0
0,0,1.28427564
0,0,-1.28427564
0,0,-3.93343025
0,0,3.93343023
-2.27617736,-2.51E-05,0
2.27617736,2.51E-05,0
-2.01E-05,-2.25103835,-1.00E-08
2.01E-05,2.25103835,-1.00E-08
4.86531487,6.00E-06,1.00E-08
-4.86531487,-6.00E-06,1.00E-08
7.21E-06,4.81019239,3.00E-08
-7.21E-06,-4.81019239,3.00E-08
-2.25053398,8.46E-05,-2.64199468
2.25053398,-8.46E-05,-2.64199468
8.33E-05,-2.24762769,-2.59429906
-8.33E-05,2.24762769,-2.59429906
2.25053399,-8.46E-05,2.64199468
-2.25053399,8.46E-05,2.64199468
8.33E-05,-2.24762771,2.59429905
-8.33E-05,2.24762771,2.59429905
0,0,1.2844214
0,0,-1.2844214
0,0,-3.93293748
0,0,3.93293748
2.25096967,2.00E-08,0
-2.25096967,-2.00E-08,0
2.00E-08,2.27596211,0
-2.00E-08,-2.27596211,0
-4.81005009,0,0
4.81005009,0,0
0,-4.86510393,0
0,4.86510393,0
2.24794274,1.00E-07,-2.59408885
-2.24794274,-1.00E-07,-2.59408885
1.00E-07,2.25089599,-2.64175555
-1.00E-07,-2.25089599,-2.64175555
-2.24794274,-1.00E-07,2.59408885
2.24794274,1.00E-07,2.59408885
1.00E-07,2.25089599,2.64175555
-1.00E-07,-2.25089599,2.64175555
0.00028256,0.0411295,3.85175573
0.00035818,0.04139413,-3.85178632
-0.02295958,0.01048725,1.2766017
-0.02293296,0.01052087,-1.27644041
2.58924656,1.70258877,0.00012211
-2.61884263,-1.72319843,-8.83E-05
1.83822511,4.1899268,-0.00067733
-1.86173658,-4.20798551,0.00025902
-2.20253752,0.84654898,8.93E-06
2.1631708,-0.86653373,6.92E-05
-0.02362059,-2.35138408,-7.83E-05
0.00727829,2.33104512,5.29E-05
-2.3479018,-0.47167803,-2.36593811
2.32349089,0.40961437,-2.34509715
-0.40124374,-2.24023502,-2.61547456
0.502851,2.29028691,-2.58275131
2.32343872,0.40956869,2.34529429
-2.34793265,-0.4718452,2.36588222
-0.40125703,-2.24036494,2.61529143
0.50262298,2.29011354,2.58299422
0,0,-1.80701439
0,0,1.80701439
0,0,-4.37796485
0,0,4.37796485
1.89333993,0,0
-1.89333993,0,0
0,1.89333993,0
0,-1.89333993,0
4.46052322,0,0
-4.46052322,0,0
0,4.46052322,0
0,-4.46052322,0
6.71402581,0,1.28084246
-6.71402581,0,1.28084246
0,6.71402581,1.28084246
0,-6.71402581,1.28084246
-6.71402581,0,-1.28084246
6.71402581,0,-1.28084246
0,6.71402581,-1.28084246
0,-6.71402581,-1.28084246
0,0,4.49722946
0,0,-4.49722946
0,0,1.90949425
0,0,-1.90949425
1.82582454,0,0
-1.82582454,0,0
0,1.82582435,0
0,-1.82582435,0
4.39612756,0,0
-4.39612756,0,0
0,4.39612703,0
0,-4.39612703,0
-3.08638955,0,2.265126
3.08638955,0,2.265126
0,-3.08638966,2.26512636
0,3.08638966,2.26512636
3.08638955,0,-2.265126
-3.08638955,0,-2.265126
0,-3.08638966,-2.26512636
0,3.08638966,-2.26512636
0.42323395,0.6358087,1.20284683
0.26165227,0.43453589,-1.37907322
0.71888132,0.98675413,3.75503264
-0.00600227,0.08801867,-3.9694588
2.53669412,-0.26729926,-0.26675872
-1.9013529,-0.24869637,0.25284256
-1.13459576,2.3360576,-0.18886064
0.35026909,-1.83095635,0.26935415
4.77902839,-0.73060779,0.95900133
-3.75835157,-1.71935258,-0.86112835
-2.07578996,4.4419436,0.9989845
-0.04846764,-4.10429867,-0.95631948
2.32432789,-0.35545686,-2.88489027
-1.9800206,-0.63272635,-2.39681866
-1.44912275,1.90467183,-2.76343862
0.36152055,-2.01073456,-2.41749708
-0.8823909,2.62758365,2.46020758
0.43985694,-1.49805358,2.90627515
2.67228986,-0.1808348,2.4077251
-1.63166002,0.12364311,2.87197401
-2.22E-05,2.44E-05,3.90029329
-2.53E-05,2.81E-05,-3.90030299
2.50E-05,-2.10E-07,-1.29195162
2.34E-05,-3.75E-06,1.29196392
-2.26751647,-0.1620851,1.28E-06
2.26750906,0.16208625,-4.27E-06
0.81276883,-2.12303023,-1.24E-06
-0.81277968,2.12305174,-2.38E-06
-4.69173703,-1.01621982,-2.50E-07
4.69174403,1.01620336,1.80E-07
1.05903441,-4.6815223,3.36E-06
-1.05904916,4.68152749,-3.65E-06
-2.2908054,-0.0991142,2.62418935
2.29082938,0.0991132,2.62417784
0.88052136,-2.1170835,2.62405783
-0.88053348,2.11705338,2.62408114
0.88052153,-2.1170871,-2.62405892
-0.88053417,2.11705579,-2.62407761
-2.29080732,-0.09911329,-2.62419106
2.29083326,0.09911578,-2.6241742
0.0249874,-0.29597475,-2.54646302
-5.98E-05,0.2105469,2.04321444
0.07156268,0.12109864,4.64030235
0.15690137,-0.5246625,-5.12898153
-3.83842249,0.47836348,-0.38301549
3.8310392,-0.52586381,-0.30905155
0.69809998,-4.39486639,-0.04956357
-0.87275617,4.54576478,0.77714883
1.25587853,-0.08254743,-0.23647349
-1.26458626,0.33746909,-0.27236978
0.35381256,2.30762419,0.36074179
-0.39799347,-2.09678315,-0.52125713
2.93212904,1.87281664,0.25818166
-2.80808025,-1.81567434,0.4484376
-2.68629418,0.26827613,2.01626951
2.63926626,-0.18220005,2.00308491
-2.44745692,2.48615835,0.63003191
2.19846989,-2.38232153,0.59474426
2.65559602,0.77516653,-2.25897686
-2.50209338,-1.10239078,-2.06600483
-1.21E-05,0.00013491,1.29189901
-0.00024914,1.53E-05,-1.29189136
-0.00056199,-1.87E-05,-3.90008721
0.00026134,0.00024686,3.90007917
4.68432415,1.04937275,0.00127328
-4.68449177,-1.04977748,-0.00128098
-1.00599493,4.69325053,0.00036381
1.00628575,-4.69289882,-0.00034039
-2.12584411,-0.80593946,0.00032621
2.12563635,0.80582909,-0.0003144
0.15422148,-2.26802687,5.63E-05
-0.15416136,2.26823839,-8.23E-05
2.12048346,0.87314627,2.62383776
-2.12004737,-0.87328308,2.62442179
-0.09086635,2.29125352,2.62411506
0.09150878,-2.29093536,2.62424806
-0.09123059,2.29109008,-2.62432749
0.09114312,-2.29110705,-2.62402949
2.12006676,0.8729165,-2.6244048
-2.12047143,-0.87350738,-2.62386196
1.40E-07,-1.40E-07,-1.28350353
1.40E-07,-1.40E-07,1.28350353
0,0,-3.85805359
0,0,3.85805359
-4.09828547,-1.40172178,0
4.09828548,1.40172179,0
-1.47002455,-4.07371976,0
1.47002453,4.07371975,0
-2.33888219,0.51768534,0
2.33888213,-0.51768537,0
0.47849384,-2.34672286,0
-0.47849381,2.34672293,0
-1.87748539,-1.84593746,-1.32546621
1.87748539,1.84593746,-1.32546621
1.62311002,-1.65169297,-2.4048606
-1.62311015,1.65169309,-2.40486069
1.62311002,-1.65169296,2.4048606
-1.62311015,1.65169309,2.40486069
-1.87748539,-1.84593746,1.32546621
1.87748539,1.84593746,1.32546621
0,0,4.44836839
0,0,-4.44836839
0,0,-1.88290587
0,0,1.88290587
-1.84676464,0,0
1.84676464,0,0
0,-1.84676464,0
0,1.84676464,0
4.40569059,0,0
-4.40569059,0,0
0,4.40569059,0
0,-4.40569059,0
-2.56081967,-4.38010732,0
2.56081967,4.38010732,0
4.38010732,-2.56081967,0
-4.38010732,2.56081967,0
2.56081967,-4.38010732,0
-2.56081967,4.38010732,0
-4.38010732,-2.56081967,0
4.38010732,2.56081967,0
0,0,1.88262393
0,0,-1.88262393
0,0,-4.44822265
0,0,4.44822265
1.84696234,0,0
-1.84696234,0,0
0,1.84696237,0
0,-1.84696237,0
-4.40613159,-2.00E-08,0
4.40613159,2.00E-08,0
-2.00E-08,-4.40613163,0
2.00E-08,4.40613163,0
-4.38032449,2.56097786,0
4.38032449,-2.56097786,0
-2.56097784,-4.3803241,0
2.56097784,4.3803241,0
4.3803245,2.56097783,0
-4.3803245,-2.56097783,0
2.56097787,-4.38032409,0
-2.56097787,4.38032409,0
0,0,-3.93637875
0,0,3.93637875
0,0,1.28993203
0,0,-1.28993203
-2.36423044,2.00E-05,0
2.36423044,-2.00E-05,0
2.23E-05,-2.38383773,0
-2.23E-05,2.38383773,0
-2.57868242,-2.60965449,0
2.57868242,2.60965449,0
2.57873926,-2.60972065,0
-2.57873926,2.60972065,0
-2.25937383,0.00013581,-2.65213448
2.25937383,-0.00013581,-2.65213448
0.00013988,-2.25483468,-2.61317579
-0.00013988,2.25483468,-2.61317579
2.25937383,-0.00013581,2.65213448
-2.25937383,0.00013581,2.65213448
0.00013988,-2.25483468,2.61317579
-0.00013988,2.25483468,2.61317579
2.08E-06,-1.94E-06,-1.28581721
2.08E-06,-1.94E-06,1.28581721
-1.01E-06,9.90E-07,3.88430788
-1.01E-06,9.90E-07,-3.88430788
2.41044459,0.04972722,0
-2.41044766,-0.04972612,0
0.05193771,2.41102239,0
-0.05194049,-2.4110195,0
-2.63652568,-2.63430849,0
2.63652927,2.63430558,0
2.53441466,-2.53699592,0
-2.53441435,2.53699676,0
-2.26955996,-0.41481458,2.60920739
2.26955988,0.41481457,2.6092076
-0.41820365,-2.26887092,2.60901402
0.41820362,2.26887091,2.60901378
2.26955988,0.41481457,-2.6092076
-2.26955996,-0.41481458,-2.60920739
-0.41820365,-2.26887092,-2.60901402
0.41820362,2.26887091,-2.60901378
0,0,9.24213362
0,0,-9.24213409
0,0,-1.95171195
0,0,1.95171235
-1.80771463,0,3.30E-07
1.80771463,0,3.30E-07
0,-1.80771463,3.30E-07
0,1.80771463,3.30E-07
-2.47933601,-2.47933601,-2.00E-08
2.47933601,2.47933601,-2.00E-08
2.47933601,-2.47933601,-2.00E-08
-2.47933601,2.47933601,-2.00E-08
1.84932568,8.00E-08,-7.41274424
-1.84932568,-8.00E-08,-7.41274424
8.00E-08,1.84934587,-7.41276508
-8.00E-08,-1.84934587,-7.41276508
-1.84932275,-8.00E-08,7.41274304
1.84932275,8.00E-08,7.41274304
8.00E-08,1.84934471,7.41276569
-8.00E-08,-1.84934471,7.41276569
-1.00E-08,1.00E-08,4.45942783
1.00E-08,-1.00E-08,-4.45942783
1.00E-08,-1.00E-08,1.89465548
-1.00E-08,1.00E-08,-1.89465548
-1.41356234,-1.41325494,0
1.41356233,1.41325494,0
1.32851525,-1.3285982,1.00E-08
-1.32851525,1.3285982,-1.00E-08
-3.28598395,-3.28650053,0
3.28598395,3.28650053,0
3.1654163,-3.16554676,0
-3.16541629,3.16554676,0
-2.58593307,-0.08740823,1.90448331
2.58593308,0.08740824,1.90448329
-0.08757395,-2.58602574,1.90438974
0.08757395,2.58602572,1.90438974
2.58593307,0.08740823,-1.9044833
-2.58593308,-0.08740824,-1.9044833
-0.08757395,-2.58602573,-1.90438975
0.08757395,2.58602574,-1.90438974
5.32E-05,4.26E-05,-3.90022623
-7.65E-05,-4.64E-05,3.90030088
-6.27E-05,3.42E-05,-1.29183703
3.22E-05,2.31E-05,1.29185597
-1.49277283,-1.71422759,-6.40E-05
1.4927507,1.7141863,0.00011782
2.07334166,-0.93264969,0.00010181
-2.07331805,0.9326419,-3.61E-05
2.6231558,4.02237901,-0.00026236
-2.62313464,-4.02235933,0.0001442
-4.06809538,2.55366717,-3.62E-05
4.06808997,-2.5536724,-0.0002315
-2.11657583,0.88141285,2.62428591
2.11651227,-0.88146407,2.62430326
-1.55526735,-1.68477405,2.62400162
1.55521048,1.68474107,2.62403715
2.11658416,-0.88142264,-2.62424593
-2.11651066,0.88145722,-2.6242567
-1.55521331,-1.68473062,-2.62401108
1.55529685,1.68476137,-2.6239415
0,0,-4.50376453
0,0,4.50376453
0,0,-1.94056235
0,0,1.94056235
-3.15768516,-3.15768516,0
3.15768516,3.15768516,0
3.15768516,-3.15768516,0
-3.15768516,3.15768516,0
1.34553799,1.34553799,0
-1.34553799,-1.34553799,0
-1.34553799,1.34553799,0
1.34553799,-1.34553799,0
2.63434922,0,1.86427409
-2.63434922,0,1.86427409
0,2.63434922,1.86427409
0,-2.63434922,1.86427409
-2.63434922,0,-1.86427409
2.63434922,0,-1.86427409
0,2.63434922,-1.86427409
0,-2.63434922,-1.86427409
-4.11E-05,3.65E-05,1.98206239
1.40E-05,-3.67E-05,-1.9820624
6.00E-08,-1.30E-07,4.59610067
-1.30E-07,1.30E-07,-4.59610068
1.86551957,0,-1.36E-06
-1.86551843,0,1.36E-06
-3.30E-07,1.865519,1.81E-06
-3.30E-07,-1.865519,-1.81E-06
-2.60537333,-2.60537337,3.40E-06
2.60537238,2.60537234,-3.40E-06
2.6053724,-2.60537236,2.41E-05
-2.60537334,2.60537338,-2.42E-05
-1.80107507,-1.8010749,2.2998602
1.80107652,1.80107669,2.29986246
1.80109921,-1.80109918,2.29985222
-1.80105252,1.80105255,2.29987053
1.80105958,-1.80105961,-2.29987024
-1.80109205,1.80109203,-2.29985248
-1.80106934,-1.80106951,-2.29986274
1.80108227,1.80108209,-2.29985993
0,0,3.88413054
0,0,-3.88413054
6.70E-07,0,1.28575412
6.70E-07,0,-1.28575412
-3.58586323,-0.00025232,0
3.5858617,0.00025232,0
6.76E-05,-3.72755171,0
-6.77E-05,3.72755171,0
1.66816493,1.74065808,0
-1.66816478,-1.74065825,0
-1.66847872,1.74053018,0
1.66847887,-1.74053001,0
1.31028955,1.89917659,-2.60910959
-1.31028956,-1.89917661,-2.6091096
-1.30971099,1.89950323,-2.60904412
1.30971098,-1.89950321,-2.60904411
-1.30971099,1.89950323,2.60904412
1.30971098,-1.89950321,2.60904411
1.31028955,1.89917659,2.60910959
-1.31028956,-1.89917661,2.6091096
4.64E-06,9.20E-07,-3.90030316
3.98E-06,-7.30E-07,3.90031613
6.63E-06,7.45E-06,1.29187227
-1.90E-06,-7.20E-06,-1.29188987
-3.40997997,-3.3788733,3.90E-07
3.40997589,3.37886807,6.70E-07
3.41144924,-3.37679405,8.20E-07
-3.41145314,3.37679905,1.20E-06
1.82577609,1.35477902,1.35E-05
-1.82577255,-1.35477348,-9.34E-06
-1.82709682,1.3529507,9.10E-06
1.82710051,-1.35295628,-4.83E-06
1.87885474,1.31426076,2.62417127
-1.87885946,-1.3142666,2.62418063
-1.88009986,1.31248266,2.62413508
1.88009696,-1.31247779,2.62414247
-1.88009679,1.31247869,-2.62414326
1.88009351,-1.31247422,-2.62413771
1.878853,1.31425823,-2.62418332
-1.8788547,-1.3142619,-2.62417205
3.00E-08,-1.13E-06,-1.29181466
4.00E-08,-1.13E-06,1.29181466
0,-4.00E-08,-3.90002107
0,-7.00E-08,3.90002105
1.35383442,1.82663094,1.00E-08
-1.35383273,-1.82662932,-2.00E-08
-1.35457763,1.82610122,-1.00E-08
1.35457579,-1.82609944,0
-3.37971902,-3.40861951,2.00E-08
3.3797182,3.40861883,1.00E-08
3.37827234,-3.4108215,1.00E-08
-3.37827145,3.41082076,1.00E-08
-1.31614803,-1.87787325,2.62437722
1.31614816,1.87787336,2.62437724
1.31049276,-1.88151785,2.62424301
-1.31049289,1.88151796,2.62424305
1.31049278,-1.88151786,-2.62424302
-1.31049288,1.88151795,-2.62424305
-1.31614804,-1.87787326,-2.62437721
1.31614815,1.87787336,-2.62437726
0,0,4.53011683
0,0,-4.53011683
0,0,-1.94661261
0,0,1.94661261
-1.28560081,-1.28560081,0
1.28560081,1.28560081,0
1.28560081,-1.28560081,0
-1.28560081,1.28560081,0
-3.10138227,-3.10138227,0
3.10138227,3.10138227,0
3.10138227,-3.10138227,0
-3.10138227,3.10138227,0
2.16802734,2.16802734,2.26836387
-2.16802734,-2.16802734,2.26836387
-2.16802734,2.16802734,2.26836387
2.16802734,-2.16802734,2.26836387
-2.16802734,2.16802734,-2.26836387
2.16802734,-2.16802734,-2.26836387
2.16802734,2.16802734,-2.26836387
-2.16802734,-2.16802734,-2.26836387
0,0,4.58889695
0,0,-4.58889695
0,0,1.99456223
0,0,-1.99456223
-1.28101743,-1.28101743,0
1.28101743,1.28101743,0
1.28101743,-1.28101743,0
-1.28101743,1.28101743,0
-3.08306558,-3.08306558,0
3.08306558,3.08306558,0
3.08306558,-3.08306558,0
-3.08306558,3.08306558,0
1.90539414,1.90539414,2.42136988
-1.90539414,-1.90539414,2.42136988
-1.90539414,1.90539414,2.42136988
1.90539414,-1.90539414,2.42136988
-1.90539414,1.90539414,-2.42136988
1.90539414,-1.90539414,-2.42136988
1.90539414,1.90539414,-2.42136988
-1.90539414,-1.90539414,-2.42136988
0,0,3.86662682
0,0,-3.86662682
0,0,1.28805752
0,0,-1.28805752
-5.31674725,0,0
5.31674725,0,0
0,-5.31674725,0
0,5.31674725,0
3.75970431,3.75970431,0
-3.75970431,-3.75970431,0
-3.75970431,3.75970431,0
3.75970431,-3.75970431,0
-3.08009711,1.27589099,0
3.08009711,-1.27589099,0
-1.27589099,-3.08009711,0
1.27589099,3.08009711,0
3.08009711,1.27589099,0
-3.08009711,-1.27589099,0
1.27589099,-3.08009711,0
-1.27589099,3.08009711,0
0,0,4.50414138
0,0,-4.50414138
0,0,-1.93597108
0,0,1.93597108
-1.82592998,0,0
1.82592998,0,0
0,-1.82592998,0
0,1.82592998,0
-3.86635462,-3.86635462,0
3.86635462,3.86635462,0
3.86635462,-3.86635462,0
-3.86635462,3.86635462,0
1.29116161,-4.0666242,0
-1.29116161,4.0666242,0
4.0666242,1.29116161,0
-4.0666242,-1.29116161,0
-1.29116161,-4.0666242,0
1.29116161,4.0666242,0
-4.0666242,1.29116161,0
4.0666242,-1.29116161,0
0,0,-1.28786131
0,0,1.28786131
0,0,3.86619339
0,0,-3.86619339
5.31677572,0,0
-5.31677572,0,0
0,5.31677572,0
0,-5.31677572,0
-3.7595705,-3.7595705,0
3.7595705,3.7595705,0
3.7595705,-3.7595705,0
-3.7595705,3.7595705,0
3.08003945,-1.27582531,0
-3.08003945,1.27582531,0
1.27582531,3.08003945,0
-1.27582531,-3.08003945,0
-3.08003945,-1.27582531,0
3.08003945,1.27582531,0
-1.27582531,3.08003945,0
1.27582531,-3.08003945,0
0,0,3.88054492
0,0,-3.88054492
0,0,-1.30279054
0,0,1.30279054
2.38550111,0,0
-2.38550111,0,0
0,2.38550111,0
0,-2.38550111,0
2.62727752,2.62727752,0
-2.62727752,-2.62727752,0
-2.62727752,2.62727752,0
2.62727752,-2.62727752,0
-4.80400645,-1.27803293,0
4.80400645,1.27803293,0
1.27803294,-4.80400645,0
-1.27803294,4.80400645,0
4.80400645,-1.27803293,0
-4.80400645,1.27803293,0
-1.27803294,-4.80400645,0
1.27803294,4.80400645,0
0,0,1.28796623
0,0,-1.28796623
0,0,3.85104238
0,0,-3.85104238
-5.56030467,-5.56030467,0
5.56030467,5.56030467,0
5.56030467,-5.56030467,0
-5.56030467,5.56030467,0
3.75506387,3.75506387,0
-3.75506387,-3.75506387,0
-3.75506387,3.75506387,0
3.75506387,-3.75506387,0
1.27020179,3.07001319,0
-1.27020179,-3.07001319,0
-3.07001319,1.27020179,0
3.07001319,-1.27020179,0
-1.27020179,3.07001319,0
1.27020179,-3.07001319,0
3.07001319,1.27020179,0
-3.07001319,-1.27020179,0
0,0,4.0708854
0,0,-4.07088543
0,0,-1.2897558
0,0,1.28975575
4.35200223,0,1.30702215
-4.35200224,0,1.30702215
0,4.35200223,1.30702215
0,-4.35200223,1.30702215
-4.3520022,0,-1.30702211
4.3520022,0,-1.30702212
0,4.3520022,-1.30702212
0,-4.3520022,-1.30702211
-2.17800319,0,-2.67533974
2.17800319,0,-2.67533974
0,-2.17800319,-2.67533974
0,2.17800319,-2.67533974
2.17800319,1.00E-08,2.67533972
-2.17800319,-1.00E-08,2.67533972
-1.00E-08,-2.17800319,2.67533972
1.00E-08,2.17800319,2.67533972
0,-6.00E-08,-5.65167327
0,-9.00E-08,5.65167327
0,2.40E-07,-1.92844678
0,5.00E-07,1.92844678
-2.55694872,0.00023542,1.30084335
2.55694872,-0.00023543,1.30084335
0.00024174,-2.5323309,1.29741371
-0.00024174,2.53233043,1.29741461
2.55694872,-0.00023542,-1.30084335
-2.55694872,0.00023543,-1.30084335
0.00024174,-2.5323308,-1.29741378
-0.00024174,2.53233053,-1.29741454
-1.92301963,1.81E-05,-3.85315369
1.92301963,-1.80E-05,-3.85315369
3.94E-06,-1.83703317,-3.80801018
-3.94E-06,1.83703324,-3.8080097
1.92301963,-1.80E-05,3.85315369
-1.92301963,1.81E-05,3.85315369
3.94E-06,-1.83703318,3.80801028
-3.94E-06,1.83703323,3.8080096
0,0,1.9049346
0,0,-1.9049346
0,0,-5.65255626
0,0,5.65255626
1.9233287,3.00E-08,3.85019553
-1.9233287,-4.00E-08,3.85019553
-3.00E-08,1.8271875,3.80019274
4.00E-08,-1.8271875,3.80019274
-1.9233287,-3.00E-08,-3.85019553
1.9233287,4.00E-08,-3.85019553
-4.00E-08,1.8271875,-3.80019274
3.00E-08,-1.8271875,-3.80019274
-2.56196343,2.00E-08,-1.30045961
2.56196343,-2.00E-08,-1.30045961
-1.00E-08,-2.53941054,-1.29679216
2.00E-08,2.53941054,-1.29679216
2.56196343,-2.00E-08,1.30045961
-2.56196343,2.00E-08,1.30045961
-2.00E-08,-2.53941054,1.29679216
1.00E-08,2.53941054,1.29679216
0,0,-4.05693357
0,0,4.05693357
0,0,1.36131864
0,0,-1.36131864
2.62330754,0,-1.29242252
-2.62330754,0,-1.29242252
0,2.62330754,-1.29242252
0,-2.62330754,-1.29242252
-2.62330754,0,1.29242252
2.62330754,0,1.29242252
0,2.62330754,1.29242252
0,-2.62330754,1.29242252
-2.56698649,0,3.88114609
2.56698649,0,3.88114609
0,-2.56698649,3.88114609
0,2.56698649,3.88114609
2.56698649,0,-3.88114609
-2.56698649,0,-3.88114609
0,-2.56698649,-3.88114609
0,2.56698649,-3.88114609
0,0,1.33827382
0,0,-1.33827382
0,0,5.02619445
0,0,-5.02619445
1.88950783,-0.01800996,-3.20090079
-1.88950783,0.01800996,-3.20090079
-0.01809762,1.89090568,-3.20212639
0.01809762,-1.89090568,-3.20212639
-1.88950783,0.01800996,3.20090079
1.88950783,-0.01800996,3.20090079
-0.01809762,1.89090568,3.20212639
0.01809762,-1.89090568,3.20212639
-1.85549898,-1.85641476,1.32099962
1.85549898,1.85641476,1.32099962
1.89070299,-1.89170884,1.30525115
-1.89070299,1.89170884,1.30525115
1.89070299,-1.89170884,-1.30525115
-1.89070299,1.89170884,-1.30525115
-1.85549898,-1.85641476,-1.32099962
1.85549898,1.85641476,-1.32099962
0,0,5.04708912
0,0,-5.04708938
0,-1.00E-08,-1.33084886
0,1.00E-08,1.330849
1.90585249,0.00046678,-3.23790365
-1.90585249,-0.00046678,-3.23790365
0.0001667,1.85632825,-3.18912616
-0.0001667,-1.85632826,-3.18912616
-1.90585126,-0.00046678,3.2379037
1.90585125,0.00046678,3.2379037
0.0001667,1.85632807,3.18912617
-0.0001667,-1.85632807,3.18912617
-1.90118265,-1.83347957,-1.31306284
1.90118265,1.83347956,-1.31306284
1.90086688,-1.83199231,-1.31341153
-1.90086688,1.83199231,-1.31341153
